object_id,ecotaxa_img_classif,pros_pred_mask_pixel_area,pros_pred_mask_mm2_area,lip_pred_mask_pixel_area,lip_pred_mask_mm2_area,apsilon_lip_pred_mask_pixel_area,apsilon_lip_pred_mask_mm2_area,prosome_length_mm,object_lat,object_lon,object_date,object_time,object_depth_min,sample_id,sample_lat,sample_long,stage,orientation,species,total_lipids_mg,apsilon_total_lipids_mg,total_lipids_ugC,apsilon_total_lipids_ugC,fullness_ratio_area,month,total_body_ugC,fullness_ratio_ugC,year,species_stage
20150422 182416  022  000002 0848 0920,civstage+lateral<Calanus glacialis,3850,2.03665,1645,0.8702049999999999,340,0.17986,2.8265195670110947,67.4797,-63.7895,2015-04-22,18:24:16,144.38773253411293,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1626087827206309,0.0184618815010339,146.34790444856785,16.615693350930545,0.0883116883116883,4,127.4693261092604,0.1303505232049975,2015,Calanus glacialis_civstage
20150422 182416  388  000001 0194 0866,civstage+lateral<Calanus glacialis,3234,1.710786,900,0.4761,27,0.014283,2.206400549288276,67.4797,-63.7895,2015-04-22,18:24:16,144.38773253411293,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.0707440170369865,0.000559908483907,63.66961533328792,0.5039176355163336,0.0083487940630797,4,46.17196615071441,0.0109139306277633,2015,Calanus glacialis_civstage
20150422 182418  121  000000 0338 0092,female+ventral<Calanus glacialis,9065,4.795385,3179,1.681691,2836,1.500244,4.100850884145576,67.4797,-63.7895,2015-04-22,18:24:18,143.62232872981394,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.4036416586297243,0.344801896709327,363.2774927667519,310.3217070383943,0.3128516271373414,4,586.2134972357206,0.5293663631112399,2015,Calanus glacialis_female
20150422 182418  154  000000 0698 0152,female+ventral<Calanus glacialis,9029,4.776341,3383,1.789607,2905,1.536745,4.168497249368129,67.4797,-63.7895,2015-04-22,18:24:18,143.62232872981394,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.4398167960665355,0.3564320285159588,395.83511645988193,320.78882566436295,0.3217410565954147,4,626.8859466586856,0.511718004485782,2015,Calanus glacialis_female
20150422 182420  386  000000 0248 0506,female+ventral<Calanus glacialis,7199,3.808271,2657,1.405553,2115,1.118835,3.773268795714931,67.4797,-63.7895,2015-04-22,18:24:20,142.84784859684788,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.3151340991616033,0.2300188175369781,283.620689245443,207.01693578328033,0.293790804278372,4,416.69208940688145,0.4968103332077836,2015,Calanus glacialis_female
20150422 182420  620  000000 0584 0884,civstage+lateral<Calanus glacialis,3347,1.770563,1485,0.785565,0,0.0,2.8603766133395805,67.4797,-63.7895,2015-04-22,18:24:20,142.84784859684788,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1411944284086725,0.0,127.07498556780524,0.0,0.0,4,133.84671020061734,0.0,2015,Calanus glacialis_civstage
20150422 182421  653  000000 0152 0794,female+lateral<Calanus finmarchicus,6313,3.339577,2218,1.173322,1914,1.012506,3.3901853409561618,67.4797,-63.7895,2015-04-22,18:24:21,142.46365059656645,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus finmarchicus,0.2456190126699422,0.2004079389789683,221.057111402948,180.3671450810715,0.3031839062252495,4,268.65109555344935,0.6713806422769143,2015,Calanus finmarchicus_female
20150422 182421  853  000000 0158 0434,civstage+lateral<Calanus glacialis,4697,2.484713,1835,0.970715,1547,0.818363,2.640042950882738,67.4797,-63.7895,2015-04-22,18:24:21,142.46365059656645,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1890831497702385,0.1493934946387327,170.17483479321467,134.4541451748595,0.3293591654247391,4,96.35573625915178,1.3953932624544618,2015,Calanus glacialis_civstage
20150422 182421  919  000000 0938 0416,civstage+lateral<Calanus glacialis,4005,2.118645,1699,0.8987709999999999,1641,0.8680889999999999,2.7622494231850077,67.4797,-63.7895,2015-04-22,18:24:21,142.46365059656645,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1700207456124089,0.1620633811551993,153.01867105116804,145.8570430396794,0.4097378277153558,4,115.99796238236776,1.257410389321204,2015,Calanus glacialis_civstage
20150422 182422  386  000000 0092 0374,female+lateral<Calanus glacialis,8783,4.646207,2748,1.453692,3336,1.764744,3.9445344879573776,67.4797,-63.7895,2015-04-22,18:24:22,142.07167288599896,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.3301247906040034,0.4314068051113721,297.1123115436031,388.2661246002349,0.3798246612774678,4,499.86774171108374,0.7767377092011811,2015,Calanus glacialis_female
20150422 182422  486  000000 0308 0434,civstage+lateral<Calanus glacialis,3261,1.725069,821,0.4343089999999999,711,0.376119,2.3975128476310243,67.4797,-63.7895,2015-04-22,18:24:22,142.07167288599896,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.0623201672791697,0.0510993178517746,56.08815055125277,45.98938606659714,0.21803127874885,4,64.90712484926152,0.7085414147276065,2015,Calanus glacialis_civstage
20150422 182423  185  000000 0182 0152,female+ventral<Calanus glacialis,9084,4.805435999999999,2958,1.564782,2818,1.490722,4.397291432946925,67.4797,-63.7895,2015-04-22,18:24:23,141.6874748857175,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.365437009031205,0.3417854873513032,328.8933081280845,307.6069386161729,0.3102157639806253,4,780.4265377688108,0.394152330462264,2015,Calanus glacialis_female
20150422 182423  219  000000 0716 0164,female+ventral<Calanus glacialis,9086,4.806494,3846,2.034534,2763,1.461627,4.408352671585028,67.4797,-63.7895,2015-04-22,18:24:23,141.6874748857175,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.5249861665400692,0.3326141146285735,472.4875498860624,299.3527031657162,0.3040942108738719,4,788.5068358065697,0.379645032321763,2015,Calanus glacialis_female
20150422 182431  582  000000 0128 0500,cvstage+lateral<Calanus glacialis,5004,2.647116,2240,1.18496,1752,0.926808,3.279226656186036,67.4797,-63.7895,2015-04-22,18:24:31,138.60601143330462,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus glacialis,0.2489873705768513,0.1773830483774801,224.0886335191662,159.6447435397321,0.3501199040767386,4,234.3880096398421,0.6811130986821398,2015,Calanus glacialis_cvstage
20150422 182435  880  000000 0428 0806,civstage+lateral<Calanus glacialis,3138,1.660002,1058,0.5596819999999999,386,0.204194,2.4520097021239136,67.4797,-63.7895,2015-04-22,18:24:35,137.06941891192983,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.0884352229415699,0.02199507939709,79.59170064741299,19.795571457381033,0.1230082855321861,4,71.17270313250174,0.278134320970327,2015,Calanus glacialis_civstage
20150422 182435  913  000000 0836 0788,civstage+lateral<Calanus glacialis,2965,1.568485,926,0.489854,902,0.477158,2.4718205461472507,67.4797,-63.7895,2015-04-22,18:24:35,137.06941891192983,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.0735797342918304,0.0709610569142708,66.2217608626474,63.864951222843736,0.3042158516020236,4,73.56003890153781,0.8682017053896448,2015,Calanus glacialis_civstage
20150422 182436  047  000000 0596 0302,civstage+lateral<Calanus glacialis,2996,1.584884,1139,0.6025309999999999,1174,0.621046,2.5222153077715657,67.4797,-63.7895,2015-04-22,18:24:36,136.6766432823586,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.0979124218242921,0.1020885480931147,88.12117964186292,91.8796932838033,0.3918558077436582,4,79.90599237667894,1.149847346250079,2015,Calanus glacialis_civstage
20150422 182436  180  000000 0482 0554,female+ventral<Calanus glacialis,6719,3.554351,2894,1.530926,2192,1.159568,3.770602902905421,67.4797,-63.7895,2015-04-22,18:24:36,136.6766432823586,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.3545708435030557,0.2416545698270006,319.11375915275016,217.48911284430056,0.3262390236642357,4,415.4863639580771,0.5234566804369188,2015,Calanus glacialis_female
20150422 182437  513  000000 0116 0632,cvstage+lateral<Calanus finmarchicus,4242,2.244018,1781,0.942149,1845,0.976005,2.781261027110246,67.4797,-63.7895,2015-04-22,18:24:37,136.29733253597487,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus finmarchicus,0.181447614309704,0.1905066081938471,163.30285287873363,171.45594737446245,0.4349363507779349,4,119.30638342273755,1.437106234013847,2015,Calanus finmarchicus_cvstage
20150422 182437  580  000001 0962 0638,civstage+lateral<Calanus glacialis,4349,2.300621,1852,0.979708,1718,0.908822,2.8716923124753517,67.4797,-63.7895,2015-04-22,18:24:37,136.29733253597487,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1915047758925102,0.1726501713356555,172.35429830325918,155.38515420208998,0.3950333409979306,4,136.03100854073148,1.142277454743441,2015,Calanus glacialis_civstage
20150422 182438  312  000001 0236 0752,female+lateral<Calanus glacialis,8005,4.234645,2125,1.124125,1987,1.051123,3.6400109961695497,67.4797,-63.7895,2015-04-22,18:24:38,135.9111397381842,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.2315209964881459,0.2110319005382023,208.36889683933137,189.9287104843821,0.2482198625858838,4,359.5783681362064,0.5281983770849032,2015,Calanus glacialis_female
20150422 182438  346  000001 0638 0740,female+lateral<Calanus glacialis,7771,4.110859,3384,1.790136,2392,1.265368,4.063732767923676,67.4797,-63.7895,2015-04-22,18:24:38,135.9111397381842,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.4399962170729104,0.272599763995734,395.9965953656194,245.33978759616065,0.3078110925234848,4,564.7621498981637,0.4344125888046846,2015,Calanus glacialis_female
20150422 182442  477  000000 0704 0074,female+lateral<Calanus glacialis,6782,3.587678,2607,1.379103,1895,1.002455,3.5642547058250127,67.4797,-63.7895,2015-04-22,18:24:42,134.3775394130733,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.3069797136045896,0.1976677274585385,276.28174224413067,177.9009547126847,0.2794161014450015,4,329.87112753947184,0.5393044127252311,2015,Calanus glacialis_female
20150422 182443  777  000000 0074 0116,female+ventral<Calanus glacialis,7057,3.733153,2977,1.574833,2610,1.38069,3.9436116147634426,67.4797,-63.7895,2015-04-22,18:24:43,133.98855389876965,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.3686802262914482,0.3074673138422826,331.81220366230343,276.72058245805437,0.3698455434320533,4,499.38841928855834,0.5541189418294434,2015,Calanus glacialis_female
20150422 182443  810  000001 0674 0134,female+ventral<Calanus glacialis,7178,3.797162,2730,1.44417,2015,1.065935,3.919595106237536,67.4797,-63.7895,2015-04-22,18:24:43,133.98855389876965,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.327144412025735,0.2151466673679345,294.4299708231615,193.63200063114107,0.28071886319309,4,487.0364361286791,0.3975718986658769,2015,Calanus glacialis_female
20150422 182443  910  000001 0488 0908,female+ventral<Calanus finmarchicus,4249,2.247721,1667,0.8818429999999999,1136,0.6009439999999999,2.8541788763130818,67.4797,-63.7895,2015-04-22,18:24:43,133.98855389876965,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus finmarchicus,0.1656174834732834,0.0975567111490027,149.05573512595507,87.80104003410248,0.2673570251823958,4,132.66164380723117,0.6618419425111676,2015,Calanus finmarchicus_female
20150422 182447  475  000000 0248 0416,civstage+lateral<Calanus glacialis,3241,1.714489,812,0.429548,1156,0.611524,2.454106066686824,67.4797,-63.7895,2015-04-22,18:24:47,132.43350950043433,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.0613793625685277,0.0999348269133138,55.24142631167496,89.94134422198249,0.3566800370256093,4,71.4225175080199,1.25928554971313,2015,Calanus glacialis_civstage
20150422 182450  274  000000 0566 0812,female+lateral<Calanus finmarchicus,4257,2.251953,1662,0.8791979999999999,1767,0.934743,2.8608012088562527,67.4797,-63.7895,2015-04-22,18:24:50,131.26874723478363,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus finmarchicus,0.1649323551058745,0.1794822444841489,148.4391195952871,161.53402003573402,0.4150810429880197,4,133.9281888208463,1.206124128594135,2015,Calanus finmarchicus_female
20150422 182458  138  000002 0188 0302,civstage+ventral<Calanus glacialis,3174,1.679046,1018,0.538522,1395,0.7379549999999999,2.591870375654521,67.4797,-63.7895,2015-04-22,18:24:58,128.49458233867057,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,ventral,Calanus glacialis,0.0838546184556369,0.1295231685402552,75.46915661007321,116.5708516862297,0.439508506616257,4,89.3484338395049,1.304677056741968,2015,Calanus glacialis_civstage
20150422 182458  271  000000 0572 0044,civstage+lateral<Calanus glacialis,3831,2.026599,1788,0.945852,1120,0.5924799999999999,2.856556907492618,67.4797,-63.7895,2015-04-22,18:24:58,128.49458233867057,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1824325058435437,0.0956656275734309,164.1892552591894,86.09906481608786,0.2923518663534324,4,133.11540401727936,0.6468001614967984,2015,Calanus glacialis_civstage
20150422 182458  337  000000 0860 0368,civstage+ventral<Calanus finmarchicus,4511,2.386319,1616,0.854864,919,0.4861509999999999,2.7115898694665206,67.4797,-63.7895,2015-04-22,18:24:58,128.49458233867057,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,ventral,Calanus finmarchicus,0.1586660921484428,0.0728132572395623,142.7994829335986,65.53193151560609,0.203724229660829,4,107.52041109931882,0.6094836398558121,2015,Calanus finmarchicus_civstage
20150422 182458  371  000002 0992 0506,cvstage+lateral<Calanus finmarchicus,3921,2.074209,1589,0.8405809999999999,1301,0.688229,2.9163239367548877,67.4797,-63.7895,2015-04-22,18:24:58,128.49458233867057,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus finmarchicus,0.1550193928931145,0.1176353158300032,139.51745360380306,105.87178424700292,0.3318031114511603,4,144.91025854551634,0.7306024108275853,2015,Calanus finmarchicus_cvstage
20150422 182459  270  000000 0686 0362,civstage+lateral<Calanus finmarchicus,4345,2.298505,1855,0.981295,856,0.4528239999999999,2.8264323813199392,67.4797,-63.7895,2015-04-22,18:24:59,128.11616925116596,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus finmarchicus,0.1919330014346495,0.0660159456621541,172.73970129118462,59.414351095938734,0.1970080552359032,4,127.45320622196512,0.4661659981504595,2015,Calanus finmarchicus_civstage
20150422 182502  136  000000 0224 0554,female+ventral<Calanus glacialis,8799,4.654671,3203,1.694387,2901,1.534629,4.251874799830964,67.4797,-63.7895,2015-04-22,18:25:02,126.96477212882724,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.4078529697403213,0.3557549235533508,367.0676727662892,320.1794311980157,0.3296965564268667,4,679.911557059555,0.4709133531759785,2015,Calanus glacialis_female
20150422 182505  168  000000 0254 0638,cvstage+lateral<Calanus glacialis,6296,3.330584,2397,1.268013,2468,1.305572,3.518491295299739,67.4797,-63.7895,2015-04-22,18:25:05,125.77178347842067,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus glacialis,0.2733864216367583,0.2846239018228713,246.04777947308253,256.1615116405842,0.391994917407878,4,312.84849990837284,0.8188037075952381,2015,Calanus glacialis_cvstage
20150422 182507  368  000000 0170 0782,female+lateral<Calanus glacialis,7675,4.060074999999999,2048,1.083392,2431,1.285999,3.911601827241086,67.4797,-63.7895,2015-04-22,18:25:07,125.02592868971232,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.2200241681644605,0.2787521955812558,198.0217513480145,250.8769760231303,0.316742671009772,4,482.9770899540831,0.5194386674676046,2015,Calanus glacialis_female
20150422 182518  196  000000 0332 0626,civstage+lateral<Calanus glacialis,3674,1.943546,1493,0.789797,760,0.40204,2.572195947260924,67.4797,-63.7895,2015-04-22,18:25:18,120.97359728954773,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1422451895148503,0.0560218970265505,128.02067056336534,50.41970732389548,0.2068590092542188,4,86.60024258284791,0.5822120795523226,2015,Calanus glacialis_civstage
20150422 182522  927  000001 0416 0314,female+lateral<Calanus glacialis,7126,3.769654,2058,1.088682,1683,0.890307,3.7089852960592977,67.4797,-63.7895,2015-04-22,18:25:22,119.44737771522104,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.2215081269509213,0.1678151376962405,199.3573142558292,151.0336239266165,0.2361773786135279,4,388.3456659860263,0.3889154357964461,2015,Calanus glacialis_female
20150422 182522  961  000000 0500 0644,cvstage+lateral<Calanus glacialis,7360,3.89344,2543,1.345247,2236,1.182844,3.758786988884677,67.4797,-63.7895,2015-04-22,18:25:22,119.44737771522104,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus glacialis,0.2966286058661147,0.2483740028109626,266.96574527950327,223.53660252986631,0.3038043478260869,4,410.1740076462056,0.5449799313531275,2015,Calanus glacialis_cvstage
20150422 182523  061  000000 0086 0704,cvstage+lateral<Calanus hyperboreus,12319,6.516750999999999,5872,3.106288,3985,2.108065,5.107625355790721,67.4797,-63.7895,2015-04-22,18:25:23,119.05490130527625,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus hyperboreus,0.9413687956968748,0.5513484310788037,847.2319161271873,496.21358797092336,0.3234840490299537,4,406.25079484107385,1.22144644212953,2015,Calanus hyperboreus_cvstage
20150422 182523  161  000000 0434 0452,female+lateral<Calanus glacialis,7391,3.909839,2695,1.425655,2052,1.085508,3.839329518223401,67.4797,-63.7895,2015-04-22,18:25:23,119.05490130527625,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.3213706088067243,0.220617422037626,289.23354792605187,198.55567983386345,0.2776349614395886,4,447.4243291188231,0.4437748841796502,2015,Calanus glacialis_female
20150422 182523  194  000000 0494 0416,cvstage+lateral<Calanus glacialis,6889,3.644281,2081,1.100849,1517,0.8024929999999999,3.791033943488504,67.4797,-63.7895,2015-04-22,18:25:23,119.05490130527625,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus glacialis,0.2249316268001306,0.1454102948463126,202.43846412011763,130.8692653616814,0.2202061257076498,4,424.794577370438,0.3080765912121286,2015,Calanus glacialis_cvstage
20150422 182529  758  000001 0968 0434,civstage+lateral<Calanus glacialis,4708,2.490532,1234,0.652786,1354,0.716266,2.742889252780826,67.4797,-63.7895,2015-04-22,18:25:29,116.73973931604144,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1093578526782317,0.1242993364867229,98.42206741040854,111.86940283805066,0.2875955819881053,4,112.70065074670318,0.9926242847477362,2015,Calanus glacialis_civstage
20150422 182535  755  000001 0542 0404,female+ventral<Calanus glacialis,9416,4.981064,4174,2.208046,3280,1.73512,4.535496238527266,67.4797,-63.7895,2015-04-22,18:25:35,114.45619486732826,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.5877564818784098,0.4214450505919738,528.9808336905688,379.3005455327764,0.3483432455395072,4,886.001037860395,0.428103951716298,2015,Calanus glacialis_female
20150422 182535  789  000000 0938 0356,female+ventral<Calanus glacialis,10118,5.352422,3462,1.831398,3317,1.754693,4.459457603296675,67.4797,-63.7895,2015-04-22,18:25:35,114.45619486732826,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.4540528450370849,0.4280197453267551,408.6475605333764,385.2177707940796,0.3278315872702115,4,826.6636981261253,0.4659909122262029,2015,Calanus glacialis_female
20150422 182536  255  000000 0392 0086,civstage+lateral<Calanus hyperboreus,7208,3.813032,2631,1.391799,1899,1.004571,4.111336343462607,67.4797,-63.7895,2015-04-22,18:25:36,114.07119894804312,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus hyperboreus,0.3108864716308949,0.1982437502906032,279.7978244678054,178.41937526154294,0.2634572697003329,4,198.9562997082947,0.8967767068604386,2015,Calanus hyperboreus_civstage
20150422 182542  819  000000 0242 0692,female+lateral<Calanus glacialis,9301,4.920229,3248,1.718192,3207,1.696503,4.106464228433839,67.4797,-63.7895,2015-04-22,18:25:42,111.79393811148408,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.4157815002456065,0.408556023892554,374.20335022104587,367.7004215032986,0.3448016342328782,4,589.5104195260874,0.6237386300973208,2015,Calanus glacialis_female
20150422 182551  882  000000 0218 0230,civstage+ventral<Calanus finmarchicus,2961,1.566369,1134,0.5998859999999999,820,0.4337799999999999,2.573777503574055,67.4797,-63.7895,2015-04-22,18:25:51,108.391312260082,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,ventral,Calanus finmarchicus,0.0973197688763148,0.0622154389931147,87.58779198868332,55.993895093803296,0.27693346842283,4,86.81876573564064,0.6449515219359634,2015,Calanus finmarchicus_civstage
20150422 182607  575  000000 0320 0680,civstage+lateral<Calanus hyperboreus,6724,3.556996,2824,1.493896,2886,1.526694,3.778218202662905,67.4797,-63.7895,2015-04-22,18:26:07,102.216715789827,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus hyperboreus,0.3427901460382813,0.3532189413038231,308.5111314344532,317.89704717344085,0.4292088042831648,4,150.67040286409406,2.1098838333908656,2015,Calanus hyperboreus_civstage
20150422 182607  642  000000 1016 0584,civstage+ventral<Calanus glacialis,6781,3.587149,2860,1.51294,3118,1.649422,3.788007002853628,67.4797,-63.7895,2015-04-22,18:26:07,102.216715789827,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,ventral,Calanus glacialis,0.3488351014892071,0.3929923410214027,313.95159134028637,353.69310691926245,0.459814186698127,4,423.4056755745876,0.8353527770719631,2015,Calanus glacialis_civstage
20150422 182614  939  000000 0224 0494,civstage+lateral<Calanus glacialis,3638,1.924502,1043,0.551747,33,0.017457,2.5443616695834,67.4797,-63.7895,2015-04-22,18:26:14,99.5789950433466,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.0867096432084846,0.0007385574623698,78.03867888763614,0.6647017161328255,0.0090709180868609,4,82.82201016963707,0.0080256650952008,2015,Calanus glacialis_civstage
20150422 182618  938  000000 0164 0302,female+lateral<Calanus glacialis,6597,3.489813,2368,1.252672,2313,1.223577,3.901641974830377,67.4797,-63.7895,2015-04-22,18:26:18,98.0666393117092,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.268832516161883,0.2602540081661122,241.9492645456947,234.22860734950103,0.3506139154160982,4,477.95488641416216,0.49006425921658,2015,Calanus glacialis_female
20150422 182627  500  000000 0164 0290,civstage+lateral<Calanus glacialis,3768,1.993272,1350,0.71415,973,0.514717,2.508578652907197,67.4797,-63.7895,2015-04-22,18:26:27,94.6596249057868,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1237928763862711,0.0787826841264637,111.413588747644,70.90441571381739,0.2582271762208068,4,78.14949327450107,0.9072920724484386,2015,Calanus glacialis_civstage
20150422 182627  534  000000 0542 0272,civstage+lateral<Calanus glacialis,2970,1.57113,942,0.498318,617,0.326393,2.28336474319658,67.4797,-63.7895,2015-04-22,18:26:27,94.6596249057868,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.0753399451045257,0.0420173424150312,67.80595059407312,37.81560817352815,0.2077441077441077,4,53.141180526695415,0.7116064754062345,2015,Calanus glacialis_civstage
20150422 182632  598  000000 0254 0680,civstage+lateral<Calanus glacialis,3251,1.719779,1165,0.616285,800,0.4232,2.6084521649528307,67.4797,-63.7895,2015-04-22,18:26:32,92.72297574393204,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.101010106863624,0.0601311120450027,90.9090961772616,54.118000840502496,0.2460781298062135,4,91.71540752069306,0.5900644428613835,2015,Calanus glacialis_civstage
20150422 182646  726  000001 0176 0374,cvstage+lateral<Calanus finmarchicus,2972,1.572188,1021,0.540109,827,0.437483,2.2374223628966083,67.4797,-63.7895,2015-04-22,18:26:46,87.37423541649383,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus finmarchicus,0.084195829048395,0.0629495538972201,75.77624614355555,56.6545985074981,0.2782637954239569,4,48.89215732988641,1.1587665916485694,2015,Calanus finmarchicus_cvstage
20150422 182646  759  000000 0704 0248,civstage+lateral<Calanus glacialis,3373,1.784317,1426,0.754354,1064,0.5628559999999999,2.9698458073317853,67.4797,-63.7895,2015-04-22,18:26:46,87.37423541649383,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1335119068907789,0.0891280695572048,120.16071620170108,80.21526260148431,0.3154461903350133,4,156.12825350795384,0.5137780049361649,2015,Calanus glacialis_civstage
20150422 182646  792  000000 0968 0290,civstage+lateral<Calanus glacialis,2956,1.563724,1072,0.5670879999999999,716,0.378764,2.4834910120836704,67.4797,-63.7895,2015-04-22,18:26:46,87.37423541649383,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.090054176124178,0.0515958800401899,81.04875851176023,46.43629203617092,0.2422192151556157,4,74.99445178339487,0.6191963662897627,2015,Calanus glacialis_civstage
